case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
84,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,13.844,629,616,612,1245,1,
84,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,13.739,629,561,557,1190,1,
84,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,11.181,629,379,375,1008,1,
85,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,14.94,718,632,628,1350,1,
85,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,13.575,718,535,531,1253,1,
85,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,15.556,718,680,677,1398,1,
86,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,8.119,737,304,301,1041,1,
86,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,7.292,737,294,291,1031,1,
86,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,6.728,737,268,265,1005,1,
87,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,4.094,713,124,120,837,1,
87,qwen3.8-max,S5,B,A,False,qwen3.8-max,qwen3.8-max,A,11.198,713,393,390,1106,1,
87,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,8.131,713,328,324,1041,1,
88,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,17.87,665,753,750,1418,1,
88,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,20.452,665,899,895,1564,1,
88,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,16.301,665,674,670,1339,1,
89,qwen3.8-max,S4,A,B,False,qwen3.8-max,qwen3.8-max,B,17.181,633,746,742,1379,1,
89,qwen3.8-max,S5,A,B,False,qwen3.8-max,qwen3.8-max,B,34.392,633,1527,1523,2160,1,
89,qwen3.8-max,S6,A,B,False,qwen3.8-max,qwen3.8-max,B,28.297,633,1207,1204,1840,1,
90,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,6.452,476,261,257,737,1,
90,qwen3.8-max,S5,C,A,False,qwen3.8-max,qwen3.8-max,A,13.014,476,551,547,1027,1,
90,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,6.458,476,247,244,723,1,
91,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,14.07,681,600,596,1281,1,
91,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,12.438,681,504,501,1185,1,
91,qwen3.8-max,S6,C,A,False,qwen3.8-max,qwen3.8-max,A,19.34,681,788,785,1469,1,
92,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,6.798,650,263,259,913,1,
92,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,7.139,650,290,287,940,1,
92,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.023,650,275,271,925,1,
93,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,6.415,696,269,265,965,1,
93,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,6.654,696,223,219,919,1,
93,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,5.987,696,223,219,919,1,
94,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.319,622,331,327,953,1,
94,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,11.569,622,470,467,1092,1,
94,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,10.362,622,456,452,1078,1,
95,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,11.958,796,577,573,1373,1,
95,qwen3.8-max,S5,B,A,False,qwen3.8-max,qwen3.8-max,A,7.094,796,274,270,1070,1,
95,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,9.745,796,394,391,1190,1,
96,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,10.897,660,463,460,1123,1,
96,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,12.376,660,508,504,1168,1,
96,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,14.792,660,527,523,1187,1,
97,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,7.414,684,309,305,993,1,
97,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,9.663,684,401,397,1085,1,
97,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.749,684,290,287,974,1,
98,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,8.043,543,366,362,909,1,
98,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,12.161,543,522,518,1065,1,
98,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,8.859,543,370,366,913,1,
99,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,17.31,642,673,669,1315,1,
99,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,18.395,642,742,738,1384,1,
99,qwen3.8-max,S6,A,B,False,qwen3.8-max,qwen3.8-max,B,16.538,642,649,645,1291,1,
100,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,14.348,633,639,636,1272,1,
100,qwen3.8-max,S5,B,A,False,qwen3.8-max,qwen3.8-max,A,18.015,633,832,829,1465,1,
100,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,10.538,633,454,451,1087,1,
101,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,12.63,680,525,521,1205,1,
101,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,11.452,680,525,521,1205,1,
101,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,13.023,680,539,535,1219,1,
102,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,10.506,623,390,386,1013,1,
102,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.121,623,298,294,921,1,
102,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,9.394,623,325,321,948,1,
103,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,13.724,620,588,584,1208,1,
103,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,19.836,620,862,858,1482,1,
103,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,10.663,620,480,477,1100,1,
104,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,17.92,685,790,786,1475,1,
104,qwen3.8-max,S5,C,A,False,qwen3.8-max,qwen3.8-max,A,14.029,685,594,591,1279,1,
104,qwen3.8-max,S6,C,A,False,qwen3.8-max,qwen3.8-max,A,15.798,685,759,755,1444,1,
105,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,8.868,625,373,369,998,1,
105,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.407,625,394,391,1019,1,
105,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,9.737,625,418,414,1043,1,
106,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.948,686,388,384,1074,1,
106,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.943,686,371,367,1057,1,
106,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,12.073,686,516,512,1202,1,
107,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.322,577,324,320,901,1,
107,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,6.494,577,257,254,834,1,
107,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,6.142,577,243,240,820,1,
108,qwen3.8-max,S4,B,C,False,qwen3.8-max,qwen3.8-max,C,11.293,617,433,429,1050,1,
108,qwen3.8-max,S5,B,C,False,qwen3.8-max,qwen3.8-max,C,9.486,617,414,410,1031,1,
108,qwen3.8-max,S6,B,C,False,qwen3.8-max,qwen3.8-max,C,11.973,617,489,485,1106,1,
109,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,5.783,590,226,222,816,1,
109,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,6.912,590,238,235,828,1,
109,qwen3.8-max,S6,A,C,False,qwen3.8-max,qwen3.8-max,C,7.184,590,226,222,816,1,
110,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,13.482,623,537,533,1160,1,
110,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,12.849,623,522,518,1145,1,
110,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,8.411,623,330,326,953,1,
111,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,9.971,694,403,399,1097,1,
111,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,7.175,694,287,283,981,1,
111,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.37,694,304,300,998,1,
112,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,12.864,521,602,598,1123,1,
112,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,10.242,521,432,428,953,1,
112,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,18.07,521,740,736,1261,1,
113,qwen3.8-max,S4,B,A,False,qwen3.8-max,qwen3.8-max,A,15.209,584,534,530,1118,1,
113,qwen3.8-max,S5,B,A,False,qwen3.8-max,qwen3.8-max,A,11.941,584,415,411,999,1,
113,qwen3.8-max,S6,B,A,False,qwen3.8-max,qwen3.8-max,A,15.341,584,602,598,1186,1,
114,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,27.778,689,1193,1190,1882,1,
114,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,10.918,689,478,474,1167,1,
114,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,14.623,689,564,560,1253,1,
115,qwen3.8-max,S4,A,B,False,qwen3.8-max,qwen3.8-max,B,18.245,593,751,748,1344,1,
115,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,9.018,593,395,391,988,1,
115,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,5.552,593,218,215,811,1,
116,qwen3.8-max,S4,A,C,False,qwen3.8-max,qwen3.8-max,C,10.02,732,412,408,1144,1,
116,qwen3.8-max,S5,A,C,False,qwen3.8-max,qwen3.8-max,C,9.147,732,382,378,1114,1,
116,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,8.878,732,339,335,1071,1,
117,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,11.763,518,511,507,1029,1,
117,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,15.78,518,577,573,1095,1,
117,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,11.314,518,500,496,1018,1,
118,qwen3.8-max,S4,A,C,False,qwen3.8-max,qwen3.8-max,C,13.073,686,537,533,1223,1,
118,qwen3.8-max,S5,A,C,False,qwen3.8-max,qwen3.8-max,C,14.851,686,568,564,1254,1,
118,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,18.961,686,763,759,1449,1,
119,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,7.888,663,322,319,985,1,
119,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,8.679,663,401,398,1064,1,
119,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,10.411,663,417,414,1080,1,
120,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,5.649,554,220,216,774,1,
120,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,7.971,554,314,311,868,1,
120,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,5.159,554,193,189,747,1,
121,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,11.621,632,466,462,1098,1,
121,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,21.661,632,884,880,1516,1,
121,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,13.958,632,578,574,1210,1,
122,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,8.306,717,342,338,1059,1,
122,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.922,717,371,367,1088,1,
122,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,8.166,717,304,300,1021,1,
123,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,11.32,606,486,482,1092,1,
123,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,14.1,606,542,538,1148,1,
123,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,9.624,606,402,398,1008,1,
124,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,13.865,639,583,580,1222,1,
124,qwen3.8-max,S5,C,A,False,qwen3.8-max,qwen3.8-max,A,10.921,639,456,452,1095,1,
124,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,12.655,639,450,446,1089,1,
125,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,10.811,618,452,448,1070,1,
125,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.883,618,353,349,971,1,
125,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,28.947,618,1160,1157,1778,1,
126,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,18.69,653,780,776,1433,1,
126,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,9.61,653,358,354,1011,1,
126,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,8.936,653,354,350,1007,1,
127,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,9.823,696,363,360,1059,1,
127,qwen3.8-max,S5,B,C,False,qwen3.8-max,qwen3.8-max,C,21.113,696,725,721,1421,1,
127,qwen3.8-max,S6,B,C,False,qwen3.8-max,qwen3.8-max,C,15.559,696,551,548,1247,1,
128,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,16.036,632,476,473,1108,1,
128,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,14.008,632,489,486,1121,1,
128,qwen3.8-max,S6,A,C,False,qwen3.8-max,qwen3.8-max,C,8.683,632,295,291,927,1,
129,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,18.516,636,692,688,1328,1,
129,qwen3.8-max,S5,B,A,False,qwen3.8-max,qwen3.8-max,A,17.276,636,607,603,1243,1,
129,qwen3.8-max,S6,B,C,False,qwen3.8-max,qwen3.8-max,C,16.586,636,520,516,1156,1,
130,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,13.195,550,396,392,946,1,
130,qwen3.8-max,S5,C,A,False,qwen3.8-max,qwen3.8-max,A,19.478,550,692,689,1242,1,
130,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,10.162,550,401,397,951,1,
131,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,11.729,654,444,440,1098,1,
131,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.994,654,358,354,1012,1,
131,qwen3.8-max,S6,A,C,False,qwen3.8-max,qwen3.8-max,C,14.491,654,559,555,1213,1,
132,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,10.173,613,348,344,961,1,
132,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,9.064,613,302,298,915,1,
132,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,6.519,613,229,225,842,1,
133,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,9.601,605,362,358,967,1,
133,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.176,605,301,297,906,1,
133,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,22.858,605,839,836,1444,1,
134,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,8.068,570,315,311,885,1,
134,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,12.093,570,443,440,1013,1,
134,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,11.744,570,413,409,983,1,
135,qwen3.8-max,S4,B,A,False,qwen3.8-max,qwen3.8-max,A,22.568,722,815,811,1537,1,
135,qwen3.8-max,S5,B,A,False,qwen3.8-max,qwen3.8-max,A,11.442,722,429,425,1151,1,
135,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,21.391,722,771,768,1493,1,
136,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,5.23,493,175,171,668,1,
136,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,6.067,493,230,226,723,1,
136,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,5.823,493,202,198,695,1,
137,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,7.152,712,268,264,980,1,
137,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,11.426,712,449,445,1161,1,
137,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,10.938,712,407,403,1119,1,
138,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,9.703,763,365,361,1128,1,
138,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,9.434,763,335,332,1098,1,
138,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,12.375,763,457,454,1220,1,
139,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,7.257,669,240,237,909,1,
139,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,7.152,669,247,244,916,1,
139,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,7.887,669,250,247,919,1,
140,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,9.461,552,375,371,927,1,
140,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.354,552,318,314,870,1,
140,qwen3.8-max,S6,A,C,False,qwen3.8-max,qwen3.8-max,C,8.249,552,308,304,860,1,
141,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,6.489,546,246,243,792,1,
141,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,6.886,546,270,266,816,1,
141,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.192,546,286,282,832,1,
142,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,7.883,564,256,252,820,1,
142,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.583,564,292,288,856,1,
142,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,15.019,564,556,552,1120,1,
143,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,10.569,629,437,433,1066,1,
143,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.478,629,320,316,949,1,
143,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,11.293,629,435,431,1064,1,
144,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,7.686,671,317,313,988,1,
144,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,6.374,671,253,249,924,1,
144,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,6.598,671,258,254,929,1,
145,qwen3.8-max,S4,A,C,False,qwen3.8-max,qwen3.8-max,C,12.731,590,475,471,1065,1,
145,qwen3.8-max,S5,A,C,False,qwen3.8-max,qwen3.8-max,C,6.952,590,255,251,845,1,
145,qwen3.8-max,S6,A,C,False,qwen3.8-max,qwen3.8-max,C,9.474,590,369,365,959,1,
146,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,7.356,622,264,260,886,1,
146,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,11.751,622,443,440,1065,1,
146,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,9.76,622,359,355,981,1,
147,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.213,698,286,282,984,1,
147,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,11.621,698,417,413,1115,1,
147,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,24.222,698,911,907,1609,1,
148,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,33.353,573,1303,1299,1876,1,
148,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,10.263,573,408,404,981,1,
148,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,20.511,573,776,772,1349,1,
149,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,7.909,531,255,251,786,1,
149,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,9.8,531,318,314,849,1,
149,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,8.934,531,318,314,849,1,
150,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,13.184,659,466,462,1125,1,
150,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.266,659,304,300,963,1,
150,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,11.058,659,429,426,1088,1,
151,qwen3.8-max,S4,C,A,False,qwen3.8-max,qwen3.8-max,A,8.41,569,330,326,899,1,
151,qwen3.8-max,S5,C,A,False,qwen3.8-max,qwen3.8-max,A,4.551,569,147,143,716,1,
151,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,5.544,569,176,173,745,1,
152,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,8.05,641,281,277,922,1,
152,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.727,641,303,300,944,1,
152,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.867,641,287,283,928,1,
153,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,10.085,598,381,378,979,1,
153,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.89,598,268,265,866,1,
153,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,8.601,598,247,243,845,1,
154,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,10.112,684,386,382,1070,1,
154,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,9.453,684,336,332,1020,1,
154,qwen3.8-max,S6,A,C,False,qwen3.8-max,qwen3.8-max,C,16.75,684,613,609,1297,1,
155,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,11.11,744,360,357,1104,1,
155,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.094,744,280,276,1024,1,
155,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,6.665,744,221,217,965,1,
156,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.381,726,299,295,1025,1,
156,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,9.341,726,351,348,1077,1,
156,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,6.998,726,253,250,979,1,
157,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,9.314,580,364,360,944,1,
157,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,9.123,580,335,331,915,1,
157,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,9.522,580,307,303,887,1,
158,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.314,731,280,276,1011,1,
158,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,17.661,731,701,697,1432,1,
158,qwen3.8-max,S6,A,B,False,qwen3.8-max,qwen3.8-max,B,13.556,731,459,455,1190,1,
159,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,9.668,625,327,323,952,1,
159,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,8.84,625,322,319,947,1,
159,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,11.648,625,394,390,1019,1,
160,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,5.893,580,235,231,815,1,
160,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.545,580,301,297,881,1,
160,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.036,580,242,238,822,1,
161,qwen3.8-max,S4,A,C,False,qwen3.8-max,qwen3.8-max,C,23.553,653,875,871,1528,1,
161,qwen3.8-max,S5,A,A,True,qwen3.8-max,qwen3.8-max,A,13.669,653,545,541,1198,1,
161,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,14.916,653,591,588,1244,1,
162,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,11.976,680,482,479,1162,1,
162,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,14.179,680,561,558,1241,1,
162,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,24.558,680,959,956,1639,1,
163,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,8.124,524,301,297,825,1,
163,qwen3.8-max,S5,C,B,False,qwen3.8-max,qwen3.8-max,B,12.83,524,460,457,984,1,
163,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,8.21,524,308,304,832,1,
164,qwen3.8-max,S4,A,A,True,qwen3.8-max,qwen3.8-max,A,8.41,604,309,305,913,1,
164,qwen3.8-max,S5,A,B,False,qwen3.8-max,qwen3.8-max,B,21.976,604,730,727,1334,1,
164,qwen3.8-max,S6,A,A,True,qwen3.8-max,qwen3.8-max,A,10.905,604,384,380,988,1,
165,qwen3.8-max,S4,B,B,True,qwen3.8-max,qwen3.8-max,B,17.705,659,700,696,1359,1,
165,qwen3.8-max,S5,B,B,True,qwen3.8-max,qwen3.8-max,B,11.975,659,476,472,1135,1,
165,qwen3.8-max,S6,B,B,True,qwen3.8-max,qwen3.8-max,B,15.861,659,600,596,1259,1,
166,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,8.152,658,284,280,942,1,
166,qwen3.8-max,S5,C,C,True,qwen3.8-max,qwen3.8-max,C,8.425,658,319,315,977,1,
166,qwen3.8-max,S6,C,C,True,qwen3.8-max,qwen3.8-max,C,7.828,658,292,288,950,1,
167,qwen3.8-max,S4,C,C,True,qwen3.8-max,qwen3.8-max,C,6.997,685,247,243,932,1,
