case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
93,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.953,615,3,0,618,1,
93,glm-5.3,S3,A,A,True,glm-5.3,ZHIPU/GLM-5.3,A,4.366,633,3,0,636,1,
94,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.285,576,3,0,579,1,
94,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.558,546,16,13,562,1,
94,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.532,564,15,12,579,1,
95,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,4.145,733,84,81,817,1,
95,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,5.183,705,70,67,775,1,
95,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.723,723,25,22,748,1,
96,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,5.28,623,62,57,685,1,
96,glm-5.3,S2,C,C,True,glm-5.3,ZHIPU/GLM-5.3,C,3.378,596,32,29,628,1,
96,glm-5.3,S3,C,D,False,glm-5.3,glm-5.3,D,2.386,614,3,0,617,1,
97,glm-5.3,S1,C,A,False,glm-5.3,glm-5.3,A,2.56,665,3,0,668,1,
97,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,3.185,631,33,30,664,1,
97,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,4.161,649,40,37,689,1,
98,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,3.029,501,3,0,504,1,
98,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,3.713,473,3,0,476,1,
98,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.369,491,3,0,494,1,
99,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,3.26,593,3,0,596,1,
99,glm-5.3,S2,A,B,False,glm-5.3,glm-5.3,B,2.428,564,3,0,567,1,
99,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,2.625,582,27,22,609,1,
100,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,1.86,590,3,0,593,1,
100,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,3.34,562,73,68,635,1,
100,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.542,580,3,0,583,1,
101,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,5.601,615,53,50,668,1,
101,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,4.878,585,3,0,588,1,
101,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,6.843,603,3,0,606,1,
102,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,4.88,597,3,0,600,1,
102,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,5.24,561,27,24,588,1,
102,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.12,579,3,0,582,1,
103,glm-5.3,S1,B,A,False,glm-5.3,glm-5.3,A,2.369,551,3,0,554,1,
103,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.195,523,3,0,526,1,
103,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.034,541,76,73,617,1,
104,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,3.395,633,63,60,696,1,
104,glm-5.3,S2,C,B,False,glm-5.3,glm-5.3,B,4.328,605,3,0,608,1,
104,glm-5.3,S3,C,A,False,glm-5.3,glm-5.3,A,7.086,623,124,121,747,1,
105,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,1.702,606,10,7,616,1,
105,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.174,572,3,0,575,1,
105,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.809,590,3,0,593,1,
106,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.299,660,3,0,663,1,
106,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.212,630,3,0,633,1,
106,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,2.084,648,3,0,651,1,
107,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.924,549,3,0,552,1,
107,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.917,518,3,0,521,1,
107,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.429,536,3,0,539,1,
108,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,3.344,593,52,49,645,1,
108,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.727,564,35,31,599,1,
108,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.38,582,34,30,616,1,
109,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.863,565,3,0,568,1,
109,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.871,535,3,0,538,1,
109,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.265,553,19,16,572,1,
110,glm-5.3,S1,C,B,False,glm-5.3,glm-5.3,B,1.805,581,3,0,584,1,
110,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.793,553,48,43,601,1,
110,glm-5.3,S3,C,B,False,glm-5.3,glm-5.3,B,1.944,571,3,0,574,1,
111,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,1.915,666,3,0,669,1,
111,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.205,639,3,0,642,1,
111,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.749,657,32,29,689,1,
112,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.066,472,3,0,475,1,
112,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.076,442,3,0,445,1,
112,glm-5.3,S3,B,C,False,glm-5.3,glm-5.3,C,3.659,460,60,55,520,1,
113,glm-5.3,S1,B,A,False,glm-5.3,glm-5.3,A,2.55,557,3,0,560,1,
113,glm-5.3,S2,B,A,False,glm-5.3,glm-5.3,A,2.106,527,3,0,530,1,
113,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.072,545,3,0,548,1,
114,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.77,649,27,23,676,1,
114,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.877,623,43,40,666,1,
114,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.23,641,3,0,644,1,
115,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.119,550,3,0,553,1,
115,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.348,526,3,0,529,1,
115,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,1.928,544,3,0,547,1,
116,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.147,700,3,0,703,1,
116,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.348,674,3,0,677,1,
116,glm-5.3,S3,A,C,False,glm-5.3,glm-5.3,C,3.768,692,71,66,763,1,
117,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.291,465,3,0,468,1,
117,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,3.396,436,72,68,508,1,
117,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,1.915,454,3,0,457,1,
118,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,4.523,652,113,110,765,1,
118,glm-5.3,S2,A,C,False,glm-5.3,glm-5.3,C,2.41,626,40,37,666,1,
118,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.894,644,48,45,692,1,
119,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.788,619,32,29,651,1,
119,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.747,586,54,51,640,1,
119,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.204,604,3,0,607,1,
120,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.204,504,3,0,507,1,
120,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.529,475,13,10,488,1,
120,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.309,493,3,0,496,1,
121,glm-5.3,S1,A,B,False,glm-5.3,glm-5.3,B,2.273,600,3,0,603,1,
121,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.746,572,3,0,575,1,
121,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,3.441,590,3,0,593,1,
122,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,3.569,688,3,0,691,1,
122,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,3.576,658,3,0,661,1,
122,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,3.705,676,3,0,679,1,
123,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,3.506,565,3,0,568,1,
123,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.172,533,3,0,536,1,
123,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.064,551,3,0,554,1,
124,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,3.262,584,52,48,636,1,
124,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.448,557,30,27,587,1,
124,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,4.086,575,101,98,676,1,
125,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.218,593,20,17,613,1,
125,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.223,561,3,0,564,1,
125,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.086,579,3,0,582,1,
126,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.555,598,61,55,659,1,
126,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.244,572,3,0,575,1,
126,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.166,590,37,33,627,1,
127,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.195,654,3,0,657,1,
127,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,1.828,628,3,0,631,1,
127,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,1.496,646,3,0,649,1,
128,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,3.088,594,35,32,629,1,
128,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.533,564,30,27,594,1,
128,glm-5.3,S3,A,C,False,glm-5.3,glm-5.3,C,2.442,582,29,26,611,1,
129,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.919,602,36,32,638,1,
129,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.35,570,18,15,588,1,
129,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.157,588,59,56,647,1,
130,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.649,524,26,23,550,1,
130,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.447,496,3,0,499,1,
130,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,3.009,514,36,32,550,1,
131,glm-5.3,S1,A,C,False,glm-5.3,glm-5.3,C,2.455,616,40,37,656,1,
131,glm-5.3,S2,A,C,False,glm-5.3,glm-5.3,C,3.096,584,47,44,631,1,
131,glm-5.3,S3,A,C,False,glm-5.3,glm-5.3,C,2.754,602,36,33,638,1,
132,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.519,552,3,0,555,1,
132,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.209,524,23,20,547,1,
132,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,1.911,542,3,0,545,1,
133,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.589,553,34,31,587,1,
133,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.665,515,28,25,543,1,
133,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.64,533,24,21,557,1,
134,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.192,524,3,0,527,1,
134,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.851,497,45,41,542,1,
134,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.212,515,76,73,591,1,
135,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.257,676,3,0,679,1,
135,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,3.785,650,68,65,718,1,
135,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,4.076,668,69,66,737,1,
136,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.887,464,3,0,467,1,
136,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,3.509,432,3,0,435,1,
136,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,3.354,450,24,20,474,1,
137,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,4.474,668,26,23,694,1,
137,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,3.817,637,21,18,658,1,
137,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,4.829,655,67,63,722,1,
138,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.211,706,15,12,721,1,
138,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.296,679,3,0,682,1,
138,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.216,697,16,12,713,1,
139,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.084,641,3,0,644,1,
139,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.803,612,3,0,615,1,
139,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,1.69,630,3,0,633,1,
140,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.537,517,3,0,520,1,
140,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.919,491,3,0,494,1,
140,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,1.797,509,3,0,512,1,
141,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,1.802,522,3,0,525,1,
141,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,1.797,484,3,0,487,1,
141,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.058,502,14,11,516,1,
142,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.576,537,3,0,540,1,
142,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.576,507,3,0,510,1,
142,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,1.571,525,3,0,528,1,
143,glm-5.3,S1,C,B,False,glm-5.3,glm-5.3,B,1.577,593,3,0,596,1,
143,glm-5.3,S2,C,B,False,glm-5.3,glm-5.3,B,2.403,568,3,0,571,1,
143,glm-5.3,S3,C,B,False,glm-5.3,glm-5.3,B,2.426,586,3,0,589,1,
144,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.427,648,3,0,651,1,
144,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.421,622,3,0,625,1,
144,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.704,640,3,0,643,1,
145,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.121,543,3,0,546,1,
145,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.126,510,3,0,513,1,
145,glm-5.3,S3,A,C,False,glm-5.3,glm-5.3,C,2.082,528,3,0,531,1,
146,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.743,585,37,33,622,1,
146,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.214,554,28,25,582,1,
146,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.643,572,27,24,599,1,
147,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.028,665,3,0,668,1,
147,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.208,636,3,0,639,1,
147,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.845,654,42,39,696,1,
148,glm-5.3,S1,A,B,False,glm-5.3,glm-5.3,B,1.811,517,3,0,520,1,
148,glm-5.3,S2,A,B,False,glm-5.3,glm-5.3,B,2.31,491,24,20,515,1,
148,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,2.138,509,3,0,512,1,
149,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.239,505,3,0,508,1,
149,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.41,477,3,0,480,1,
149,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,1.798,495,3,0,498,1,
150,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.897,639,34,30,673,1,
150,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.273,613,3,0,616,1,
150,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.328,631,3,0,634,1,
151,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.558,512,30,27,542,1,
151,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.114,485,27,24,512,1,
151,glm-5.3,S3,C,A,False,glm-5.3,glm-5.3,A,2.18,503,3,0,506,1,
152,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.437,609,14,11,623,1,
152,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.222,583,3,0,586,1,
152,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.201,601,3,0,604,1,
153,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.947,552,3,0,555,1,
153,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.568,525,3,0,528,1,
153,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.48,543,3,0,546,1,
154,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.672,654,3,0,657,1,
154,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.649,625,3,0,628,1,
154,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.191,643,3,0,646,1,
155,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.26,690,3,0,693,1,
155,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.333,655,22,19,677,1,
155,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.537,673,23,20,696,1,
156,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.246,664,3,0,667,1,
156,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.262,630,3,0,633,1,
156,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,1.703,648,3,0,651,1,
157,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.076,564,17,13,581,1,
157,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.552,530,16,13,546,1,
157,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.307,548,3,0,551,1,
158,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.348,706,3,0,709,1,
158,glm-5.3,S2,A,B,False,glm-5.3,glm-5.3,B,2.317,680,3,0,683,1,
158,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,1.608,698,3,0,701,1,
159,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.515,586,3,0,589,1,
159,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.211,557,3,0,560,1,
159,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.208,575,3,0,578,1,
160,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.581,555,31,26,586,1,
160,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.215,528,3,0,531,1,
160,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.923,546,32,28,578,1,
161,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,3.441,618,71,68,689,1,
161,glm-5.3,S2,A,C,False,glm-5.3,glm-5.3,C,2.21,578,3,0,581,1,
161,glm-5.3,S3,A,C,False,glm-5.3,glm-5.3,C,3.001,596,47,44,643,1,
162,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,4.007,637,115,112,752,1,
162,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,3.838,604,37,34,641,1,
162,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.376,622,37,33,659,1,
163,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.378,488,3,0,491,1,
163,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,3.091,461,44,41,505,1,
163,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.088,479,21,18,500,1,
164,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.587,574,3,0,577,1,
164,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.717,543,3,0,546,1,
164,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.6,561,3,0,564,1,
165,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,3.547,622,43,39,665,1,
165,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.737,590,3,0,593,1,
165,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,3.356,608,57,54,665,1,
166,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,4.34,620,110,107,730,1,
166,glm-5.3,S2,C,A,False,glm-5.3,glm-5.3,A,3.065,589,63,59,652,1,
166,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,1.521,607,3,0,610,1,
167,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,1.936,656,22,19,678,1,
167,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,1.72,628,12,9,640,1,
167,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.004,646,24,21,670,1,
168,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.796,642,32,28,674,1,
168,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.47,614,34,30,648,1,
168,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.961,632,38,34,670,1,
169,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,3.939,584,82,79,666,1,
169,glm-5.3,S2,C,A,False,glm-5.3,glm-5.3,A,2.992,553,3,0,556,1,
169,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.706,571,3,0,574,1,
170,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,3.328,571,64,60,635,1,
170,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.888,544,3,0,547,1,
170,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,1.549,562,3,0,565,1,
171,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,3.474,650,31,28,681,1,
171,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,3.473,620,59,55,679,1,
171,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.68,638,3,0,641,1,
172,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,3.119,531,28,25,559,1,
172,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.57,504,16,12,520,1,
172,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.489,522,3,0,525,1,
173,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.012,534,3,0,537,1,
173,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.895,504,3,0,507,1,
173,glm-5.3,S3,A,B,False,glm-5.3,glm-5.3,B,2.089,522,3,0,525,1,
174,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.891,725,3,0,728,1,
174,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.371,697,3,0,700,1,
174,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.725,715,31,27,746,1,
175,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.802,597,33,29,630,1,
175,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.565,566,28,25,594,1,
175,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.721,584,29,26,613,1,
176,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.222,519,13,10,532,1,
176,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,2.192,487,3,0,490,1,
176,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.587,505,22,19,527,1,
177,glm-5.3,S1,D,B,False,glm-5.3,glm-5.3,B,3.14,616,55,51,671,1,
177,glm-5.3,S2,D,D,True,glm-5.3,glm-5.3,D,3.785,588,69,66,657,1,
177,glm-5.3,S3,D,D,True,glm-5.3,glm-5.3,D,2.749,606,46,42,652,1,
178,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,2.267,594,23,20,617,1,
178,glm-5.3,S2,A,C,False,glm-5.3,glm-5.3,C,2.971,556,27,24,583,1,
178,glm-5.3,S3,A,C,False,glm-5.3,glm-5.3,C,4.169,574,102,97,676,1,
179,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,1.786,620,19,15,639,1,
179,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.808,592,16,12,608,1,
179,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.608,610,27,24,637,1,
180,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.484,717,3,0,720,1,
180,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,2.272,691,3,0,694,1,
180,glm-5.3,S3,B,B,True,glm-5.3,glm-5.3,B,2.105,709,3,0,712,1,
181,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.335,589,20,17,609,1,
181,glm-5.3,S2,C,B,False,glm-5.3,glm-5.3,B,2.197,567,3,0,570,1,
181,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.144,585,22,19,607,1,
182,glm-5.3,S1,A,A,True,glm-5.3,glm-5.3,A,1.692,449,3,0,452,1,
182,glm-5.3,S2,A,A,True,glm-5.3,glm-5.3,A,1.535,419,3,0,422,1,
182,glm-5.3,S3,A,A,True,glm-5.3,glm-5.3,A,2.09,437,16,13,453,1,
183,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.605,680,26,23,706,1,
183,glm-5.3,S2,C,B,False,glm-5.3,glm-5.3,B,2.047,647,3,0,650,1,
183,glm-5.3,S3,C,B,False,glm-5.3,glm-5.3,B,1.627,665,3,0,668,1,
184,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,1.904,478,3,0,481,1,
184,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.127,447,3,0,450,1,
184,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.387,465,3,0,468,1,
185,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.295,607,11,7,618,1,
185,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.138,581,3,0,584,1,
185,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,1.789,599,3,0,602,1,
186,glm-5.3,S1,C,C,True,glm-5.3,glm-5.3,C,2.459,637,23,20,660,1,
186,glm-5.3,S2,C,C,True,glm-5.3,glm-5.3,C,2.485,605,20,17,625,1,
186,glm-5.3,S3,C,C,True,glm-5.3,glm-5.3,C,2.418,623,28,25,651,1,
187,glm-5.3,S1,B,B,True,glm-5.3,glm-5.3,B,2.066,657,18,14,675,1,
187,glm-5.3,S2,B,B,True,glm-5.3,glm-5.3,B,1.833,631,3,0,634,1,
