case_id,model,setting,gold,pred,correct,requested_model,returned_model,raw_output,latency,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,attempts,error
84,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,7.825,632,309,305,941,1,
84,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.293,611,302,298,913,1,
84,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,21.5,629,756,752,1385,1,
85,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,14.623,723,620,617,1343,1,
85,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,18.903,700,810,806,1510,1,
85,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,15.676,718,692,688,1410,1,
86,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.471,740,278,274,1018,1,
86,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.907,719,262,258,981,1,
86,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.314,737,314,310,1051,1,
87,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,4.316,716,129,125,845,1,
87,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,5.982,695,194,190,889,1,
87,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,11.514,713,404,400,1117,1,
88,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,17.136,670,630,626,1300,1,
88,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,17.772,647,721,717,1368,1,
88,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,13.851,665,594,590,1259,1,
89,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,15.302,636,580,576,1216,1,
89,qwen3.8-max,S2,A,B,False,qwen3.8-max,qwen3.8-max,B,20.709,615,859,855,1474,1,
89,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,15.39,633,576,572,1209,1,
90,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.98,480,183,179,663,1,
90,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,10.094,458,391,387,849,1,
90,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,14.857,476,629,626,1105,1,
91,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,11.373,684,463,459,1147,1,
91,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,13.376,663,572,568,1235,1,
91,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,15.859,681,575,571,1256,1,
92,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.971,662,267,263,929,1,
92,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.485,632,253,250,885,1,
92,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.307,650,282,278,932,1,
93,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.699,698,202,198,900,1,
93,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.709,678,290,287,968,1,
93,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,5.973,696,207,204,903,1,
94,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.902,628,310,306,938,1,
94,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,9.722,604,422,418,1026,1,
94,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,12.777,622,520,516,1142,1,
95,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,8.134,800,283,279,1083,1,
95,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,21.809,778,1087,1083,1865,1,
95,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,30.975,796,1359,1355,2155,1,
96,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.512,662,362,358,1024,1,
96,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,12.491,642,513,509,1155,1,
96,qwen3.8-max,S3,C,B,False,qwen3.8-max,qwen3.8-max,B,24.618,660,955,951,1615,1,
97,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.174,696,239,235,935,1,
97,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,12.79,666,542,538,1208,1,
97,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,10.473,684,407,403,1091,1,
98,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,7.124,548,219,215,767,1,
98,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,7.653,525,277,273,802,1,
98,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,12.065,543,486,482,1029,1,
99,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,12.126,647,432,429,1079,1,
99,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,12.791,624,450,446,1074,1,
99,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,19.05,642,722,718,1364,1,
100,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,10.086,634,418,414,1052,1,
100,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.99,615,356,352,971,1,
100,qwen3.8-max,S3,B,A,False,qwen3.8-max,qwen3.8-max,A,8.472,633,350,346,983,1,
101,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,15.429,685,662,658,1347,1,
101,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,17.805,662,761,757,1423,1,
101,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,13.847,680,560,556,1240,1,
102,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,11.424,633,440,436,1073,1,
102,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.791,605,352,348,957,1,
102,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.293,623,302,298,925,1,
103,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,13.841,625,544,540,1169,1,
103,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,12.21,602,484,481,1086,1,
103,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,18.996,620,758,754,1378,1,
104,qwen3.8-max,S1,C,A,False,qwen3.8-max,qwen3.8-max,A,14.746,684,577,573,1261,1,
104,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,17.154,667,679,676,1346,1,
104,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,12.015,685,467,463,1152,1,
105,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,11.058,637,438,434,1075,1,
105,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,13.419,607,540,536,1147,1,
105,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,10.7,625,430,426,1055,1,
106,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,8.045,689,333,330,1022,1,
106,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.548,668,353,349,1021,1,
106,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,12.243,686,515,512,1201,1,
107,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.594,583,198,195,781,1,
107,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.582,559,289,286,848,1,
107,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.507,577,241,237,818,1,
108,qwen3.8-max,S1,B,C,False,qwen3.8-max,qwen3.8-max,C,12.563,623,483,480,1106,1,
108,qwen3.8-max,S2,B,C,False,qwen3.8-max,qwen3.8-max,C,9.173,599,359,356,958,1,
108,qwen3.8-max,S3,B,C,False,qwen3.8-max,qwen3.8-max,C,10.44,617,442,438,1059,1,
109,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.722,597,190,187,787,1,
109,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.62,572,298,294,870,1,
109,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,15.013,590,574,571,1164,1,
110,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,8.224,628,343,339,971,1,
110,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.944,605,339,335,944,1,
110,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,10.348,623,404,401,1027,1,
111,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.082,699,310,306,1009,1,
111,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,10.421,676,385,381,1061,1,
111,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,12.27,694,458,455,1152,1,
112,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,13.351,528,552,548,1080,1,
112,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,16.513,503,649,646,1152,1,
112,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,20.6,521,845,841,1366,1,
113,qwen3.8-max,S1,B,A,False,qwen3.8-max,qwen3.8-max,A,11.355,592,414,411,1006,1,
113,qwen3.8-max,S2,B,A,False,qwen3.8-max,qwen3.8-max,A,8.519,566,318,314,884,1,
113,qwen3.8-max,S3,B,A,False,qwen3.8-max,qwen3.8-max,A,15.752,584,589,585,1173,1,
114,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,13.73,690,587,583,1277,1,
114,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,10.287,671,424,421,1095,1,
114,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,16.85,689,754,750,1443,1,
115,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,4.062,595,134,130,729,1,
115,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,8.858,575,319,315,894,1,
115,qwen3.8-max,S3,A,B,False,qwen3.8-max,qwen3.8-max,B,9.078,593,380,377,973,1,
116,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.453,736,245,241,981,1,
116,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,10.681,714,373,369,1087,1,
116,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,8.663,732,317,313,1049,1,
117,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,13.012,526,519,516,1045,1,
117,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,15.531,500,586,582,1086,1,
117,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,15.467,518,601,597,1119,1,
118,qwen3.8-max,S1,A,C,False,qwen3.8-max,qwen3.8-max,C,7.096,690,257,253,947,1,
118,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,18.48,668,732,728,1400,1,
118,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,14.202,686,541,537,1227,1,
119,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,10.82,672,383,379,1055,1,
119,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.082,645,339,336,984,1,
119,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,11.289,663,481,477,1144,1,
120,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,6.69,561,254,250,815,1,
120,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,7.387,536,275,271,811,1,
120,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,5.989,554,217,213,771,1,
121,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,17.686,636,676,672,1312,1,
121,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,14.731,614,588,585,1202,1,
121,qwen3.8-max,S3,A,B,False,qwen3.8-max,qwen3.8-max,B,26.391,632,1107,1103,1739,1,
122,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,8.834,725,323,319,1048,1,
122,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.384,699,324,320,1023,1,
122,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.981,717,373,370,1090,1,
123,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.747,617,384,380,1001,1,
123,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,12.21,588,485,481,1073,1,
123,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.64,606,366,362,972,1,
124,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.5,643,293,289,936,1,
124,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,10.442,621,368,364,989,1,
124,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,14.71,639,522,518,1161,1,
125,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,9.519,626,381,377,1007,1,
125,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,12.379,600,500,496,1100,1,
125,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,8.473,618,319,315,937,1,
126,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,11.194,655,440,436,1095,1,
126,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,9.464,635,371,367,1006,1,
126,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,12.608,653,417,413,1070,1,
127,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,9.966,698,399,396,1097,1,
127,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,9.698,678,369,365,1047,1,
127,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,11.699,696,449,445,1145,1,
128,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.669,638,323,319,961,1,
128,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,13.225,614,563,560,1177,1,
128,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,13.542,632,483,479,1115,1,
129,qwen3.8-max,S1,B,A,False,qwen3.8-max,qwen3.8-max,A,22.214,644,804,800,1448,1,
129,qwen3.8-max,S2,B,A,False,qwen3.8-max,qwen3.8-max,A,19.719,618,735,731,1353,1,
129,qwen3.8-max,S3,B,C,False,qwen3.8-max,qwen3.8-max,C,21.666,636,871,867,1507,1,
130,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,10.338,554,362,358,916,1,
130,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,17.681,532,684,680,1216,1,
130,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,10.233,550,357,353,907,1,
131,qwen3.8-max,S1,A,C,False,qwen3.8-max,qwen3.8-max,C,15.224,664,584,581,1248,1,
131,qwen3.8-max,S2,A,C,False,qwen3.8-max,qwen3.8-max,C,17.813,636,708,704,1344,1,
131,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,9.433,654,361,358,1015,1,
132,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,6.084,620,238,234,858,1,
132,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,9.34,595,410,407,1005,1,
132,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,15.285,613,632,628,1245,1,
133,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.224,621,236,232,857,1,
133,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.017,587,276,273,863,1,
133,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.763,605,366,362,971,1,
134,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,8.191,574,349,345,923,1,
134,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.345,552,296,292,848,1,
134,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,9.842,570,359,355,929,1,
135,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,11.677,721,463,459,1184,1,
135,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,20.583,704,806,803,1510,1,
135,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,18.373,722,726,723,1448,1,
136,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.813,499,239,235,738,1,
136,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.456,475,272,268,747,1,
136,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,5.93,493,213,209,706,1,
137,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.946,714,326,322,1040,1,
137,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,11.892,694,427,424,1121,1,
137,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.212,712,387,384,1099,1,
138,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,7.883,763,323,319,1086,1,
138,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,8.842,745,343,339,1088,1,
138,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,7.234,763,305,301,1068,1,
139,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.704,675,242,239,917,1,
139,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.029,651,273,270,924,1,
139,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,7.581,669,253,249,922,1,
140,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,10.862,552,352,349,904,1,
140,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,10.988,534,408,404,942,1,
140,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,10.028,552,381,377,933,1,
141,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.499,562,243,239,805,1,
141,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.643,528,325,321,853,1,
141,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.641,546,279,275,825,1,
142,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.014,569,216,213,785,1,
142,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.238,546,303,299,849,1,
142,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,11.328,564,456,452,1020,1,
143,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.677,629,295,292,924,1,
143,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,10.267,611,430,426,1041,1,
143,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,13.595,629,581,577,1210,1,
144,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.499,673,262,258,935,1,
144,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.805,653,271,267,924,1,
144,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,6.264,671,235,231,906,1,
145,qwen3.8-max,S1,A,C,False,qwen3.8-max,qwen3.8-max,C,10.569,600,437,433,1037,1,
145,qwen3.8-max,S2,A,C,False,qwen3.8-max,qwen3.8-max,C,9.883,572,434,430,1006,1,
145,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,8.517,590,351,347,941,1,
146,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.059,627,342,338,969,1,
146,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.653,604,331,328,935,1,
146,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.421,622,349,345,971,1,
147,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.89,694,286,283,980,1,
147,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,12.596,680,471,467,1151,1,
147,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,17.775,698,739,735,1437,1,
148,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,14.879,576,549,546,1125,1,
148,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,18.321,555,743,739,1298,1,
148,qwen3.8-max,S3,A,C,False,qwen3.8-max,qwen3.8-max,C,9.82,573,395,392,968,1,
149,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.688,537,224,221,761,1,
149,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,6.658,513,253,250,766,1,
149,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,8.383,531,325,321,856,1,
150,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.328,659,348,344,1007,1,
150,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,10.104,641,382,378,1023,1,
150,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.897,659,344,340,1003,1,
151,qwen3.8-max,S1,C,A,False,qwen3.8-max,qwen3.8-max,A,11.492,575,461,457,1036,1,
151,qwen3.8-max,S2,C,A,False,qwen3.8-max,qwen3.8-max,A,8.439,551,317,314,868,1,
151,qwen3.8-max,S3,C,A,False,qwen3.8-max,qwen3.8-max,A,4.59,569,178,174,747,1,
152,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.342,645,281,277,926,1,
152,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,9.461,623,355,351,978,1,
152,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.127,641,281,277,922,1,
153,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.895,603,282,279,885,1,
153,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,6.617,580,273,270,853,1,
153,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,6.198,598,213,210,811,1,
154,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.822,688,289,285,977,1,
154,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,9.004,666,333,329,999,1,
154,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,16.032,684,655,651,1339,1,
155,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.713,755,197,193,952,1,
155,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,6.737,726,245,241,971,1,
155,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.019,744,296,292,1040,1,
156,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,5.711,734,241,238,975,1,
156,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.926,708,317,313,1025,1,
156,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,11.373,726,365,361,1091,1,
157,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,9.69,591,367,363,958,1,
157,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.03,562,314,310,876,1,
157,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,8.51,580,282,278,862,1,
158,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.741,736,268,265,1004,1,
158,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.975,713,316,312,1029,1,
158,qwen3.8-max,S3,A,B,False,qwen3.8-max,qwen3.8-max,B,10.154,731,419,415,1150,1,
159,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,7.69,626,305,301,931,1,
159,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,7.44,607,259,256,866,1,
159,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,9.301,625,408,404,1033,1,
160,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,6.001,584,205,201,789,1,
160,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,7.017,562,268,264,830,1,
160,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,6.004,580,232,229,812,1,
161,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,10.792,671,375,371,1046,1,
161,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,10.39,635,415,411,1050,1,
161,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,15.93,653,674,670,1327,1,
162,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,11.823,691,449,445,1140,1,
162,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,16.212,662,697,693,1359,1,
162,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,17.107,680,631,627,1311,1,
163,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.589,526,277,273,803,1,
163,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,11.014,506,426,423,932,1,
163,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,9.088,524,369,365,893,1,
164,qwen3.8-max,S1,A,A,True,qwen3.8-max,qwen3.8-max,A,6.627,611,220,217,831,1,
164,qwen3.8-max,S2,A,A,True,qwen3.8-max,qwen3.8-max,A,9.211,586,333,329,919,1,
164,qwen3.8-max,S3,A,A,True,qwen3.8-max,qwen3.8-max,A,14.62,604,560,556,1164,1,
165,qwen3.8-max,S1,B,B,True,qwen3.8-max,qwen3.8-max,B,17.511,666,708,704,1374,1,
165,qwen3.8-max,S2,B,B,True,qwen3.8-max,qwen3.8-max,B,18.249,641,876,872,1517,1,
165,qwen3.8-max,S3,B,B,True,qwen3.8-max,qwen3.8-max,B,15.883,659,677,673,1336,1,
166,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,7.54,664,303,299,967,1,
166,qwen3.8-max,S2,C,C,True,qwen3.8-max,qwen3.8-max,C,8.29,640,352,348,992,1,
166,qwen3.8-max,S3,C,C,True,qwen3.8-max,qwen3.8-max,C,7.639,658,318,315,976,1,
167,qwen3.8-max,S1,C,C,True,qwen3.8-max,qwen3.8-max,C,5.739,688,192,188,880,1,
